text,gender
Grrrrr... Looks like Blogger's up to its old delayed-post tricks again...ARRGH. Whatever.,female
"urlLink Fisherman's Village, Peggy's Cove, Halifax urlLink",female
My result from the most useless test ever: urlLink,female
urlLink A picture is worth a thousand words. urlLink,female
how do i get back there to the place where i fell asleep inside you?,female
"Jen, did you send the gift to NY or Atlanta? Did you send him a note with the gift?",female
i'm going to see tori amos in concert!!!!!! fuck yeah!,female
I apologise to the members of this blog that are actual Nickelback fans.,female
Is this Friday going on FOREVER or what ? Copyright 2004 Non-Girlfriend,female
Off for the state dem convention. Have a nice weekend.,female
one more thing - is Indy an hour ahead of Chicago??,female
no. no good. There's a rose bush underneath the office window. I'd never make it.,female
urlLink urlLink KwithMarion Originally uploaded by urlLink bruink .,female
urlLink The frog I saved today...I hope he brings me good luck! urlLink,female
"Nah, she has a wig on her head. haha hehe *smacks self* Anyway, are we the only two here?",female
"That is rather hypocritical Jackie, considering you quite happily drink at parties.",female
LOVE this picture... urlLink congratulations910.jpg,female
Is there anybody out there??? Just trying my new comments thingy. Say something!!,female
urlLink My new favourate band FIR is now in KL... urlLink,female
Psalm 29:11 - The Lord gives strength to his people; the Lord blesses his people with peace.,female
IngiEE... (you don't have a quote 'cos you're spesho~) XBFRSOL!,female
WHY CANT I STOP FUCKING THINGS UP?????????????????????????,female
HAPPY BIRRRRTHDAY BETH! (that's extra 'r's for added sexiness...),female
"...I know this is kinda a pointless question but really, is there ANYTHING any of us can do?",female
urlLink Mean proudly holds up bunny Posted by urlLink Hello,female
Not really doing anything since my parents said that i cant go to California. *tear tear*,female
take life one day at a time ...i've read this somewhere...and it just crossed my mind right now...,female
"No one can ever run away forever. Doesn't mean you can't try though, right?",female
urlLink lindsey and me in rickeys car!! haha keke i was famished so he took us to wendys!!!!,female
Ϛimple minds voices of our soul don't look behind to reach for your goalϚ,female
Wow. There's breast reduction for men. Heh. Funny....,female
Empty chocolate ice cream container. Brought to you by boredom and hunger. urlLink,female
"urlLink View from the Belt Parkway (July 10, 2004) urlLink",female
MWUHAHAHAHAAAAAA Isn't it great wot u can do when u edit a post,female
I have something to say. And if by 'something' I mean 'nothing' then yes... yes I do.,female
"isn't it crazy that i'm still the urlLink spconline cover girl. heh. i mean, really?",female
Toodles! Im off to urlLink Tampa . Yall have a great weekend!,female
Education is when you read the fine print. Experience is what you get if you don't.,female
Forrest Gump made me realise how beautiful life can be.,female
Rogue in progress...I'm coming along urlLink urlLink,female
i have a plan as cunning as a fox who's just been appointed 'Professor Of Cunning' at Harvard,female
"Please don't ever, ever be fooled by the rocks that I got.",female
MMMMMMMOOOOOOOOOOORRRRRRRRRRRRTTTTTTTTTAAAAAAAARRRRRR,female
urlLink View from family room into kitchen urlLink,female
Bon voyage!!! Have a safe and lovely trip - PLEASE tell me you've packed!,female
urlLink This is my oldest brother John and his lovely bride Sarah. January 2004. urlLink,female
Tree of Knowledge An interesting urlLink article that I found today. Have fun reading.,female
DivainDisguise14: that's sexy Meekomokomo: your sexy,female
i miss diana. that is really all i have to say right now. miss miss miiiiiiiiiss.,female
"urlLink less lovin? ya right, every fleshed huMAN brings out their KY at the first sign of spring.",female
it has been 2003 days my dear shirley .... n i still tinkk of u ..,female
I don't have anything deep to say right now. Lots going on in my head right now. urlLink Read more!,female
"Baby, Baby, Baby, Baby, Baby, Baby, Baby . . . Looks like the baby might be on his way!!",female
Hmmm 'I love you like a fat kid loves cake' 50 Cent LOL..........LOL...........LOL...........,female
"If he's our future, we're history. - Seen on Cartoon Network.",female
"I really wanna play the game Clue. Come on, who's gonna play with me. Come on. You know you want to.",female
urlLink Stumbling Tongue Wowee. Good good reads here.,female
ok this is a hitz Planet logo! Yeah ! it works! Will put more pix later!,female
"Ohhh yeah. I'm officially like, really cool. But not as cool as some people. LIKE DONNIE FLYNN!",female
welcome to my blog... have a bit of patience while i get used to the place myself... thanks!,female
my life is gonna go down with the last week before final exams.,female
"urlLink So pretty...this was taken on Rockaway Beach in Pacifica, CA in December, 2003. urlLink",female
I just ate about 8 mandarins.....ooooooooo i feel sick,female
"Welcome to my space to overanalzye, process and scribe what's around and inside me. Enjoy.",female
urlLink A reporter in Iraq ~ photo album via urlLink Tom.,female
Hey -- no guys allowed -- what's killy doing reading about my lame yoga excuses?? ;>,female
"'With a mic in my hand...' urlLink MC5, today, The Guardian .",female
"Hi, im Maria from Norway. Today im just passing by... c ya!",female
someone keeps bidding on my boots!!!!!!! damn her!,female
the mask n me!!!b4 the big day...... urlLink urlLink,female
Go see my friend in the race. Or just go see it. This weekend.,female
the horse named funny cide won the kuntucky durby.,female
"urlLink Amanda, Dr. Sussman, and Kristy at Zephyr's urlLink",female
well this whole day kinda sucked. but it got way better around...10. hmmm nothing more to say.,female
'When it all goes to hell will you be able to tell me you're sorry with a straight face?',female
HEYA THIS IS SOME PERSONAL PICS ABOUT FRIENDS LIVE CHILE STUFF SO U CAN SEE SOME OF IT,female
Countdown continuing.. 22 days until St. Philip's Day....,female
urlLink Amish carriage on a two-lane country road in the Missouri Ozarks. urlLink,female
hahaha....since u've mentioned...i don'e really mind....anwyaz jus gotta go shoppin!,female
.....and the url is http://www.antisocialhoolahoop2.blogspot.com yea....i guess that would help huh?,female
AUSTIN! CUT IT OUT! ONE LANGUAGE!! ENGLISH!!! NOT ICELANDIC!,female
urlLink My Beloved Section... III-St. Joan! I Miss You All... urlLink,female
This is my very first blog. I wonder what I'll use this blogger deal for...,female
"urlLink i wana 'ketuk' u,miss foo!!i wana the most expensive meal!!!hahahahahahah urlLink",female
urlLink Things i spend time on when I should be studying.,female
yeah i guess so :) hahahah its good to be the admin....hahaa,female
what you all are thinking.... how crazy is she? your awnser: very,female
urlLink Tarot Gallery Maybe this will be some sort of inspiration.,female
Just some minor tuning up...adding some color. It looks pretty good huh?,female
Congratulations Auntie Bunny!! Welcome to the world Olivia Grace!!,female
"hahah. i havent taken my jacket off all day. surprisingly enough, im not as hot as an ember.",female
Time you enjoy wasting was not wasted. -- John Lennon,female
"The Search reveals.... urlLink Google Search: Groom, Texas",female
urlLink I.can't.dance. Some of the best 'popping' I've ever seen. This 'ish is NUTS.,female
And I'm craving bean and cheese tacos ... Copyright 2004 Non-Girlfriend,female
urlLink Louis Figo's wife: Helen Svedin . As i said: I wish.,female
Growth demands a temporary surrender of security. -- Gail Sheehy,female
urlLink Some things should never be photographed.... urlLink,female
"The truth is, You can tear my heart into pieces and, I will still forgive you",female
urlLink this is from when we went to the mountains,female
Karen Nervez was a Strange Poker Player in a past life. Discover your past lives @ Quiz Me,female
hi every1!.... missin' u ate pi!.wh3n r u gettin' marry....???? can't wait,female
got my lawnmower back I fought the lawn and the lawn won,female
"urlLink Elizabeth, my Mom and I at The Palace of Fine Arts. urlLink",female
 Emma Caufield gets her rocks off spontaneously belting out 'Bunnies' from Once More With Feeling . ,female
"urlLink Hannah takes a pic of Me, Mommy and Isaac urlLink",female
urlLink A few things of interest to the biochem-maniacs here.,female
I would imagine a whole other life for myself if I had the time...,female
"urlLink ??? Beth thought I loved my dresser, so I was showing the love. urlLink",female
urlLink This is me and my man! God I love him soo much! ~AJ,female
This is going to be really hard. This is a practice run by the way.,female
"urlLink Josh volunteering, he does have his hat on. urlLink",female
"hello again. What r u doin nikole, blushin wit you know who",female
Pls noTE tHAt tHErE wIlL BE No Yf ThiS cOmINg SaTuRdAy...,female
i can't forget...i don't wanna forget...what more can i say...'cept good mornin...,female
urlLink mei mei De NeoPrints!! really hen mei leh!! liike it alot!! =) urlLink,female
In case you were looking for her she is hiding at www.rejeanne.blogspot.com,female
urlLink Yahoo! News - Fallujah Emerging As Islamic Mini-State,female
"How old are you now, eleven?!!!!....congrats kid, now I can truly call you my boy.",female
"forever and after it's forever and after, not forever and ever!!",female
What is the most original breakup line you've ever heard?,female
"when i say miss, i mean after graduation, mind you. end of clarification.",female
"SAD, SAD, SAD What a dreadful Christmas: Joe Strummer has died .",female
Everyone sign my guestbook anyone that signs I will add your blog to the links section,female
I don't know if I've ever made a post about urlLink David LaChapelle but he's so awesome.,female
Try pouring lemon juice in your eye. Now *there's* a distraction. Oh yeah.,female
12.5 % My weblog owns 12.5 % of me. urlLink Does your weblog own you?,female
"Yeah, that would be me . Forgot Notebook this weekend.",female
urlLink The back of the Vogue Giotto tank. urlLink,female
i give up. ill be at church in the morning. bright and a bit too early.,female
KATHRYN LOVES MITCH!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! If Denied Always True.,female
urlLink Tequilla Shots!!! I love our facial expressions!,female
No music at noon Mass because our organist/choir director got snowed in.....,female
There is a difference between having a relationship with God and just being happy that he exists.,female
Thanks to Ching & Glee for saying nice things about my grandbaby! Daf,female
AAHHHH! Finally done! I'll just go do all my other homeworks now *zzz* Ooooh FUSHIGI YUUGI 2!!!,female
urlLink That's me & Val @ Val's grandparents' place in Melaka_taken on 11Apr2004 urlLink,female
"oh yes i did see the love from my fellow Buddha, and it brought mondo happiness.",female
urlLink Me (Left) and Melissa (Right) at our grade nine grad. urlLink,female
"As for You, Troy Donahue... I know what you wanna do.",female
How about I just take you out to dinner at urlLink Dave & Buster's instead? -Theo,female
"My boys, all 5 of them, starting bottom left, Noah, Will, TJ, Casey, and Jamie urlLink",female
"I'm the 646,934,024 richest person on earth! urlLink Discover how rich you are! >>",female
Today is July 2nd. Do you know what is going to happen exactly 12 years from today? I do.,female
urlLink urlLink Giving his respect to the princess of the day,female
"ok, so mm wants to wish the loyal opposition(l.o.) a very merry birthday...........",female
"urlLink Yet another door, but this time it leads into the sunroom.",female
Inspiration at the click of a mouse. (title is a link),female
'don't touch me grampa! Nanna is a cheating whore!' oh that Dane Cook,female
urlLink Me & Colby on the lawn during the Captains game. urlLink,female
urlLink Entrance to Silver Run Tunnel traveling East. urlLink,female
urlLink urlLink Jessica lookin good before the fall Originally uploaded by urlLink StepupMaryKay .,female
MORE LITTLE PICS. STUFF FROM A CHARACTER DESIGN PROJECT. urlLink urlLink urlLink,female
"As most of you know, I am obsessed with CS Lewis so urlLink here are some of his greatest quotes.",female
http://www.careenergy.com/ energy ed for the masses,female
Chopper is the animal king! This is a movie poster. urlLink urlLink,female
This article is pretty interesting... urlLink baltimoresun.com - City seeks a jolt from Starbucks,female
urlLink She claims she's Blossom ...that Powerpuff Girl character... she's adorable,female
Dorkiness is in the pocket-protector of the beholder...,female
so I am going to be deleting some of the stuff on the sidebar that is just taking up space.,female
TODAY IM 15 and 7 MONTHS! MY B-DAY IS IN 5 MONTH! SWEET 16~!~ WHOO-hoo!~,female
In a whirlwind ? Listen to this urlLink album . urlLink iTunes Link,female
Your Heart is Red urlLink What Color is Your Heart? brought to you by urlLink Quizilla,female
i'm not very happy. should i be? is it just the PMS talking?,female
haaaaaaaaaayyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy... wala lang...,female
"aaaaaaaaaaaaaaaaaaaaahhhhhhh!!!! Yeah besides that, Happy Thanksgiving!!! :o)",female
urlLink My cousin Rob and I enjoying the Ball Pit at Chuck E. Cheese's (1980).,female
"hey, umm, ben, it's spring. put up another goddamn post!!!",female
"Thanks April. It's Beethoven, if that helps... Daf",female
Sometimes I just don't know what to write. Like now. No clue whatsoever.,female
 aww dereks a cutie!! *it kills me when a guy bites his lips...* ,female
shUt uP my InNerjEsus -------------------------- we are kid's who raise ourselves,female
urlLink Song and dance routine... (you may need to install flash player and Shockwave for Windows).,female
Consider the nectarines of the field. They toil not...,female
urlLink The Pacific is less pacific than the Atlantic.,female
I am the following: Obsessive Paranoid Impatient Insecure Unrelenting Self-Depricating,female
yak pak is having a urlLink sample sale : 3 mystery bags for $10 + $5.50 shipping,female
urlLink miss kaylor at the beach (my friend ann winan's daughter),female
urlLink urlLink audio post powered by urlLink audblog,female
urlLink This man is trouble. Do not get on his bad side! urlLink,female
"urlLink I return from Hawaii, and this is the weather that I am greeted with... arggghh",female
And that's exactly what this girl is doing.....have a good day everyone!,female
urlLink www.signsofthelastday.com/ pic/poverty.jpg urlLink,female
urlLink Ullrich accepts results of positive drug test such an idiot.,female
I can not get beyond t-shirts with letters...i need more help...anyone?anyone?,female
"Happy birthday to you. You're 17 plus 2. Happy birthday to Jesse, la de da de da doo!",female
"urlLink Clockwise: Me, Liya, Lili and Vijaya urlLink",female
My blog is a really scary green color on this computer.,female
im not an virgin anymore... tiesto virgin... sickos,female
Its been a great weekend for me!! will update soooonnnnnn...........................................,female
urlLink whom am i looking at the mirror?:P urlLink,female
"Get rid of the stupid pigs, it is so annoying!!!!!!!!!!!!!!!!!!!!!",female
maybe I should go for a gold tooth with a cutout shape - teehee :P,female
urlLink Brittany at her school birthday party. urlLink,female
Am I the only one who finds urlLink this a little... scary? It has weird legs.,female
urlLink BATTY!!! gotta love her!!! she so mysterious! lol urlLink,female
Another good link... urlLink Ship of Fools: the Magazine of Christian Unrest,female
Romance died the day Howie left Heidi for a younger woman. ,female
"I have a terrible headache, AAAAAAHHHHHHHH!!!!!!!!!!",female
Wait ok change the Fight Scene one to Ballroom Blitz. Ok that's it. Now it's perfect.,female
urlLink ben's halloween costume: http://www.salon.com/comics/tomo/2003/10/27/tomo/index1.html,female
"Today is the big day! Filming Tit For Tat in Edmond, OK. Wish us lots of luck!",female
"hey ben - how about some new secret city news? eternal muse distraction, my butt.",female
urlLink HireWorks...helping you make better hires faster. urlLink,female
gordan benit in nearly all or blogs we mention the WSL's thats scary!,female
urlLink http://www.neopets.com/browseshop.phtml?owner=baileybug404 thank you for visiting/buying,female
we should start a poetry club !!! hey si i got your briefcase with the ernon logo!!!!!,female
urlLink Essential oils by Esoteric Oils (Pty) Ltd.,female
"oh court, the best part of today was the drive to your house and those wide turns. i so called it.",female
A urlLink commentary on the psychology of the undecided voter...,female
Lynn's coming in a bit. Finally! I was just about to die of boredom. :| --Fluffles--,female
"No, that's not me. Vlad Tepes is actually Dracula, you know. Someone stole my name.",female
"Thanks for coming over, dudes. Andrei, Maria says hi.",female
"I've decided that today sucks, I'm bloated and I'm skipping gym. Screw it.",female
You are rEnFu~! urlLink wHiCh 5566 mEmBeR aRe U mOsT lIkE? brought to you by urlLink Quizilla,female
I did it! I finally got in and it only took me 378 tries!!!! Hooray for me!,female
urlLink We started preparing Taylor at Christmas time for the Live Aboard life style!!,female
urlLink and janeane now. what have you done? urlLink,female
We need to go to the games on May 4+7 they are Fort VRS Hudsons Bay and Fort VRS Prarie. Mwa haha.,female
My Top Five: Shot Glass Oil Drum Dishwasher Leaf Pile Lincoln Memorial,female
did anyone see the karl and maggie show last night? i thought it went well.,female
"okay, when the heck is thanksgiving? why can't i just die?",female
urlLink « urlLink @ urlLink Italiani Bla Bla urlLink # urlLink »,female
"By the way, I went to the SIS website. Their facilities are impressive. How much tuition?",female
"Okay, so there's a new template in the making, but there's publishing issues...",female
'You put the ghetto back in... ghetto ballet.' Thank you Patrick.,female
urlLink Renacted by bunnies in 30 seconds. Tee-hee-hee.,female
"If you have to ask, 'Who's Jim Stafford?', you haven't been to Branson nearly enough!",female
lst night's purim party: little clown costumes and candies,female
urlLink She's back ! Most excellent news of the day I proclaim!,female
"I am aparently 1,291 weeks old... I am friggin old!",female
"How about Monday night at 11pm edt, 10 pm cdt, 9 pm mdt, or 8pm pdt??? Be there or be square.",female
"Shout box isn't working, I added these coment things at the bottom of all the posts. :)",female
"i wish life was food.so i could just throw it up,and get rid of it.",female
"Because it's long enough to be meaningful, but short enough to stay out of trouble...",female
urlLink Find out urlLink which But I'm A Cheerleader girl you are .,female
urlLink urlLink Which Historical Lunatic Are You ? urlLink From the fecund loins of Rum and Monkey.,female
"man, i walked right past him today...shoulda said bye....im so lame!",female
urlLink Old gas pumps to the right as your walking up the meadow towards the hunting cabin urlLink,female
Trying again to switch my templete. Don't mind the dust...,female
and yes i did it. I had the courage to wear the top i bought.,female
josh....remind me....did you say anything to phil yesterday?,female
this is too cool. need more sites like it. urlLink Love 2 Learn,female
"i got my from autumn to ashes shirt hello, my name is DISTANCE.",female
I like cherry tomatoes. Little round balls that explode with sweetness when you bite into them.,female
"WOO I'm joey from dawson's creek, actually I don't watch that show, is that a good thing?",female
Big kids make everything better....how did I last 9 months without them?,female
urlLink I'm gonna watch this; this coming Sunday. :)p urlLink,female
"okay, exactly one person besides me has voted for a cover. I feel the love",female
our tree hugging walk is falling apart again and now we mayn't go to the thrift store and ahh im sad,female
Auto response from shev4ev: Artificial Intelligence is no match for Natural Stupidity,female
::blink blink:: sick is no fun. sick is bad. what's worse than sick? Bored. I'm sick and bored.,female
"exactly, 2 for death to the murderer so far no oppositions.",female
i wanna see how low i can get the profit at the end.,female
Only 2 more weeks until I get to see Grant!!! I'm so excited!!,female
urlLink I know what all y'all are getting for Christmas next year!!!,female
Kuronue: You lost me. And what's so funny about the swiss cheese thing? That hurt.,female
"how come when your on, noush's not on! not fair....",female
"Thanks guys, I was having a major perky attack. What are you auditioning for Rosie?",female
Claaaaaaaro! (Pedro's answer to everything) urlLink,female
urlLink straight-across-view from our window in the daytime urlLink,female
urlLink this was right near the port -a- potty at the street fair urlLink,female
HELP ME WITH MY PHYSICS STUDYING PLEASE I HAVE NO IDEA WHAT IM DOING AND IM GOING TO FAIL,female
urlLink 'Handsome Husband!'-in his new PDL jacket urlLink,female
"ok, so i wish i had thought of this....but urlLink mcsweeney' s is just too clever...........",female
There were some posts here. They shouldn't have been here. I took 'em out.,female
"I bet u'll send him a postcard saying, 'love from Kat'",female
urlLink Actor John Ritter dies at age 54 I always say that celebrity deaths happen in threes....,female
PEOPLE WHO LOOK LIKE THEIR PETS Memorial Day Weekend Slackers,female
ROMEO MUST DIE Got a new blog.. http://ching.jentleness.net.. Come look!,female
Being bored about being bored. Wow. Now that's bored.,female
"thats a great sight, hahaha, you gotta go see it! its soo cool!",female
urlLink dunkin doughnuts...and I didn't say it! urlLink,female
"Okay, now they're playing that same Outkast video again . Wtf?",female
"I got into grad school!!!!!!! please, can someone hit the pause button?",female
I am and will forever be a Madonna man tori had one great album the rest didn't speak to me,female
"If you can find a sexier man, I'd like to see him.",female
I found the thread that unwound the ground upon which the stitch was hit. I bit the ends,female
musicman and vasanthi will do the Braves and Orioles respectively,female
Wow I've realized I change my template a lot. Man I have a boring blog. I need some spice.,female
Nothin Starts your day off better than someone telling you what a fat nasty pig you are . (o:,female
My computer is fixed. Now I have email at work again. Yay.,female
"make love with affection, sing me another love song but this time with a little dedication",female
urlLink matt in pain after nipple pinching urlLink,female
"'LORD,Please give me the strengh to accept the things I cannot change'",female
urlLink want to know this sexy gal with a fun loving nature ? Look for ME!!!,female
"Ah, this is a test of the emergency bloggar tool dealy, see if it works. TESTES TESTES ONE TWO THREE",female
"urlLink coffee bean!!!!from left: me, nic, liz & ther urlLink",female
"moving day. won't update for a few days; don't worry, i'm probably not dead.",female
It's only a cartoon... but at least one of the characters has urlLink good taste .,female
urlLink me rumping a very strong ram for a blood draw..,female
The Feast of St. Eusebius of Vercelli is today. There is informationon him urlLink here.,female
urlLink urlLink carlac081404 Originally uploaded by urlLink shobhana .,female
"Tickled Pink Ownz J00! And so does Rainbow Brite.net , motherbitches!",female
Do I really need to say anymore...check urlLink this out...,female
urlLink Who knew? Ack well. Leaves more for us godless heathens. I love satire.,female
the perils of a potential pedophile: urlLink caught? department of homeland fun: urlLink job posting,female
urlLink DeNiSe ChOo AgaiN~.. hahaz.. nice mp3 u haf got dere.. keke.. urlLink,female
happy anniversary Cherrie and Brian. May you have more to come. Behold the power of cheese,female
urlLink View of New Jersey across the Hudson River urlLink,female
whoooa okay im gonna stop being stupid........ NOW!!,female
"urlLink Strong, Silent, Baddie-buster urlLink Find out what anime character cliche you are. urlLink",female
"a gypsy queens prophecy bears fruit, or was it simple cash down the shute?",female
Ughhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,female
I can sometimes see myself up inside a lighthouse.,female
Gozilla and myself! She likes to lick the world...,female
A BIG tree that we visited at the start of spring... urlLink,female
two pitchers of margaritas before going to the bar is NOT a good idea.,female
**H*A*P*P*Y** * **B*I*R*T*H*D*A*Y** * **D*O*N*N*A!!!!!!!!!,female
should we have a comment section? vote now! hahaha,female
I love Neil. urlLink http://www.neilgaiman.com/journal/journal.asp,female
"STAY AT HOME AND DO NOTHING..... SLEEP, EAT AND INTERNET..............",female
"I'm worth exactly $2,286,286.00, according to urlLink humanforsale.com -- can you believe it?",female
'something sunny...i believe that you are loved by all the right people.',female
rachel has a friend-boy!!!!!! his name is terry!!!!!! woohoo!!!!!!!!!,female
"i got a new cat. his name is vinny. dellas is unsure, but i think hes pretty damn cool.",female
dave matthews is on the olympic coverage. he's so great.,female
"Not that I'm one for conspiracy theories or angry girlfriend/murders, but check this urlLink out .",female
"Hey...he may drive a Honda and work a corporate job, but he's still rock and roll to me, baby.",female
"Hey Rosie, I need you to call me about the game if yah can. I've got questions :p",female
This certifies that I (Who chose to remain anonymous),female
urlLink from right to left....soon to be sis-in-law (donna) and her sister (sandy) urlLink,female
take that back! oven mitts are nice creatures. they love us.,female
urlLink The 3 boys gutsy enough to let us girls dress them up! urlLink,female
urlLink Instructions : This is my favorite style of them all.,female
urlLink A sunset from the beach near our campsite. urlLink,female
they've fixed the picture over at The World that i was making fun of. Drat.,female
lush moments given to thinking of your sweet face lazy sunday lives,female
"Yes, Andy has been badly stung in the ankle. It's swollen. Again, he's quite the Einstein.",female
'I wouldn't want to belong to a club that would accept people like me as members'- Groucho Marx,female
urlLink Yummy! Good thing Red is one of my favorite Colors! :) urlLink,female
"moo. I'm here, i've found time. I hate the new way blogger is... grrrr. HATE IT!!!! any way me tired",female
"urlLink Our last night, we tricked the kids into eating frog legs and alligator tail. urlLink",female
You are the pierced princess urlLink Which Ultimate Beautiful Woman are You? brought to you by,female
urlLink after 3 hours at renyold's and elden's playground and they can still smile! urlLink,female
urlLink urlLink Which Family Guy character are you?,female
urlLink And the finalist for the best female are... urlLink,female
urlLink Group Shot at Starbucks after Supreme Court urlLink,female
Argh. Just argh. I hate the world sometimes. Most of the time.,female
These deserve more attention urlLink lgf: Palestinian War Crimes,female
urlLink You have got to love this Kodak Moment! urlLink,female
"( i wanted to vent about my final critique, but i won't... ) :)",female
'No matter where you go... There you are.' --Buckaroo Bonsai.,female
"Hiiiiiiii I am blogging for the first time, it's exciting.",female
Yeee.... urlLink Prince giving CDs away to concert goers,female
It's official. I must marry Jason from Big Brother 3,female
"is it worth it, let me work it, put my thang down, flip it and reverse it.... =D",female
doesn't the lead singer of green day sound a little like homestar runner?,female
"Did Andy Kaufman really return, or is it part of some great hoax?",female
For those of you starting marching band again in a week . . .,female
urlLink The fishing pond. Running along the small ridge behind it is a road to pond meadow. urlLink,female
183rd out of 1000 back to bed until the 10:00 registration.. Allie I hope u got the mouse!,female
"a lot of girls with T-shirts that say, 'Save a horse, ride a cowboy.' Is that supposed to be clever?",female
urlLink i kidna lost the closeness with diana...that goes under the cons of junior year,female
Check out the cool online clock link under my link's section. It's marked as What Time Is It?,female
Don't forget to check out this week's urlLink Strong Bad email !,female
"urlLink group chekcing out the beach (Chris, Meg, Dr. Muratore, Christoph)",female
I want to watch Freaky-Friday @ Bengie's Drive-in!!!,female
You're Marilyn Monroe! urlLink What Classic Pin-Up Are You? brought to you by urlLink Quizilla,female
ALLYSON Gender:Female Meaning:Of Noble Birth Origin:German Allyson-Teutonic-Of Sacred Fame,female
"me and ali @ her semi, its such an awesome pic. im on the right! urlLink",female
"“In my distress I cried to the LORD, and He heard me” (Psalm 120:1)",female
HAPPY 17TH BIRTHDAY TO HILLARY!hillarys got one hot mama-sita...OW OW BABY! AND HE'S JEWISH!!!!!!,female
"urlLink Our last supper, a Jardin burger. Man I'm gonna miss those great burgers. urlLink",female
I got flowers! Hubby got called back to work. Things are looking up.,female
But life is a battle: may we all be enabled to fight it well!,female
'sigh' urlLink ... hott... Above is Uchiha Sasuke. urlLink ... also hott... Above is Uchiha Itachi.,female
urlLink Pharmiweb.com | The Heart of Life Sciences on the Web,female
"MW just waiting to serve his famous knucle sandwich, or getting ready to eat it. who knows.",female
Tomorrow. 2-8 PM. My house. Death Gate campaign. Be there.,female
urlLink Kids: they dance before they learn there is anything that isn't music.,female
Perhaps Wal-Mart is safe from me. I might not have to greet there afterall.,female
i want food. really badly. ASHBY FURLOUGH WILL BE HERE IN A A FEW HOURS! im so excited.,female
erps I mean Jaoh...so I typoed a typo...erm ok. So I think it's time for another demo hint hint*,female
"Hiya, Nicole asked me to post this, for this Sunday @ the Roxy Theatre",female
"urlLink 400 stars representing 400,000 who died. urlLink",female
for another of Melissa's I'm sorry I haven't been posting posts?,female
urlLink MUHAHAHAHAHA!!! I got it to work!!!! YAY!!! oh ya this is me and Arianna at grad. urlLink,female
"Jon, you think this is bad? What the heck every happend to your mafia blog?",female
urlLink find YOUR drag persona urlLink and go to mewing.net. where all the men wear skirts.,female
My weather Pixie isn't working. I wonder why? Is the site down or is the Weather Pixie no more?,female
SONG OF THE DAY: Let's Push Things Forward by The Streets,female
Before the storms hit this evening I happened to be in town and saw this cloud.,female
"Done.. only because the damn server messed up, and my gram is sweeping me to bed.. tata",female
B5 Season 2 on DVD - 4/29/03 Chewbacca to be in Episode III.,female
Happy Birthday Howard! Wish I could be urlLink there to celebrate with you!,female
urlLink Is this cat wired to the mains? Should I call the RSPCA??,female
"at least in this poll, someone decent will win: urlLink SPIN Readers Poll",female
urlLink urlLink Which Family Guy character are you?,female
urlLink one of my chat-buddies from up north.. urlLink here's his journal urlLink,female
"Ah, crap. It is posting my name and not my selected screen name. Blast this new fangled technology!",female
urlLink just 5 days before Reginas Surgery. We had No Idea.... Me and my kids,female
HI everyone! I'm part of this blog! I feel so special!!! YAY!!!! *ish very happy*,female
"ok, now urlLink this is hysterical (emphasis is mine):",female
"We'll be working on the offense we plan on running this year, so please show up if you can.",female
urlLink this is a nightmare i already had.... urlLink,female
urlLink Calexico Band Member Bios look. there's that joey guy again.,female
Its 143am and I miss you so badly. sigh I guess there's not much to say. Goodnight baby. I love you.,female
"urlLink Mika and some rocks in Cambrils, near the large body of water. urlLink",female
"Finally! I acheived a perfect 8 on the Invisibles. Oh, sweet victory.... urlLink FilmWise",female
"urlLink this is the one I call 'Silver Bullet'. No ladies,not that kind! It was fabulous! urlLink",female
ȥĽ죬иԤף֪2003ضǸꡣ Ľ죬ҷоرŤûڴ2004ĵ ȥĽ죬ҶԱҵδ㽡 Ľ죬Ҷϵİ칫ϳƣ롣 ʵ룬Ҳеˡ壬ĩúϢһһٳ̰ɡ ʱףشְɡڵҲĵףеġ,female
"School- Dancing, Yep, school is back in session. Today was the first all day adventure.",female
"One day, I'll be able to do this... hopefully I won't break my back.",female
"Hey, I soooooooo wanna hold your hand right now. I love you...",female
eye half an udder jab inner few too marrow. which may lock.,female
urlLink in the kitchen... never got to go swimming :(! urlLink,female
urlLink More Mexico pictures. Me at the chess board...... urlLink,female
"You guys better watch out, because if Travis doesn't run you over, then I urlLink will .",female
i love the Mummy/The Mummy returns. Those movies are amazing... they're like.... orgasmic.,female
angie - i have sent you a wedding ettiquette question.,female
urlLink Me~!! & .... er... My FrIeNdS??.. hahaz.. urlLink,female
just quoting a smart man i know. hope your day is nice.,female
this place suffocates i am lost in confusion what is left of me?,female
i dunno... just sitting here wondering where that phrase came from...,female
urlLink Taken with my hubby. nice yeah? hee~ Posted by urlLink Hello,female
urlLink DUDE! now you can see what my computer screen looks like! WICKED BAD! urlLink,female
"I forgot to bring a brush to work, & I'm going crazy.",female
Thug Bear urlLink Which Dysfunctional Care Bear Are You? brought to you by urlLink Quizilla,female
終于。 終于把driving law給考pass了! 距離自由﹑駕車僅差兩步。 第一步﹐ 6 hours of seminar. 第二步﹐ pass the driving test. 期待中.,female
